SiteCode,Study,number_pfas_sites_proximal,mean_dist_to_pfas_site,Burn_Area_5k_frac,Burn_area_50k_frac,Urbn_burn_5k_frac,Urbn_burn_50k_frac,OpenWater,PerennialIceSnow,DevelopedOpenSpace,DevelopedLowIntensity,DevelopedMediumIntensity,DevelopedHighIntensity,Barren,DeciduousForest,EvergreenForest,MixedForest,DwarfScrub,ShrubScrub,GrasslandHerbaceous,SedgeHerbaceous,Moss,PastureHay,CultivatedCrop,WoodyWetlands,EmergentHerbaceousWetlands
TN_4_Pub,PFAS Recon,NA,NA,NA,0.010138806,NA,0.000197352,0.000217724,0,0.07167702,0.012238379,0.001478231,6.88E-05,0.000492744,0.215283162,0.00352942,0.022563078,0,0.004320102,0.005534772,0,0,0.653607334,0.008812091,0.000103132,4.58E-05
TN_5_Pub,PFAS Recon,NA,NA,NA,NA,NA,NA,0.00285333,0,0.147754356,0.134885724,0.056149864,0.014060384,0.000366693,0.42858389,0.00842248,0.066039115,0,0.003013758,0.001982434,0,0,0.121260788,0.0127655,0.00053858,0.001283425
TN_6_Pub,PFAS Recon,9,2859.647632,NA,NA,NA,NA,0.179633728,0,0.06774653,0.139755865,0.196283881,0.157437343,0.00339191,0.00420551,0.000160428,0.007975573,0,0.002417882,0.001375099,0,0,0.003598175,0.155729929,0.068800772,0.011447697
PR182300066040001,Puerto Rico,2,4378.417059,NA,NA,NA,NA,0.006199403,0,0.031913749,0.163006493,0.29784638,0.307071001,0.001535527,0,0,0.15503092,0,0.002486637,0.006611933,0,0,0,2.29E-05,0.02430487,0.003919031
PR182300065590001,Puerto Rico,5,3876.354864,NA,NA,NA,NA,0.038789243,0,0.029965693,0.144683302,0.245649925,0.21815941,0.003002299,0,0,0.209656716,0,0.007070299,0.014770852,0,0,0.032360656,0,0.028178064,0.027616566
PR182900067080001,Puerto Rico,7,2757.798107,NA,NA,NA,NA,0.07561897,0,0.043682302,0.085450926,0.061558586,0.046363745,0.005534772,0,0,0.147605387,0,0.035786944,0.017200193,0,0,0.062200298,0.010737229,0.001294885,0.000320856
"TW18CommercialTW006,Mayaguez,PR",Puerto Rico,2,2995.10127,NA,NA,NA,NA,0.054213267,0,0.013899956,0.095259963,0.087547951,0.100955164,0.006428586,0,0,0.391146828,0,0.044369852,0.014610424,0,0,0.025485163,0.00135218,0.023800667,0.032945073
PR180700066090001,Puerto Rico,7,1308.223467,NA,NA,NA,NA,0.00217724,0,0.044060454,0.130657296,0.06475569,0.034881671,0.006038975,0,0,0.537824023,0,0.089163692,0.026149794,0,0,0.064022304,0.000240642,4.58E-05,0
"TW18CommercialTW008,Humacao,PR",Puerto Rico,15,3170.487144,NA,1.15E-05,NA,NA,0.001810547,0,0.054683092,0.130107256,0.094251557,0.067597561,0.00745991,0,0,0.487747512,0,0.016867877,0.036463034,0,0,0.095340177,0.005213916,0.000469825,0.001970975
PR182600066280001,Puerto Rico,5,1598.612814,NA,NA,NA,NA,0.044369852,0,0.01506879,0.072387488,0.057639554,0.065660963,0.006680688,0,0,0.45233872,0,0.070565482,0.064194191,0,0,0.082024638,0.016810582,0.007964113,0.025634132
"TW18DomesticTW001,Espina,PR",Puerto Rico,NA,NA,NA,NA,NA,NA,1.15E-05,0,0.004354479,0.054476827,0.021291112,0.008113082,0.001100079,0,0,0.8270302,0,0.052299588,0.008044327,0,0,0.021302571,0.002074107,0,0
"TW18DomesticTW003,Dorado,PR",Puerto Rico,5,3119.121443,NA,NA,NA,NA,0.004022164,0,0.022494323,0.116138545,0.071287409,0.040622708,0.021165061,0,0,0.540230446,0,0.04752112,0.041940511,0,0,0.086035343,0.007689094,0.000206265,0.000653172
PR182600066280002,Puerto Rico,5,1636.489519,NA,NA,NA,NA,0.043613547,0,0.01506879,0.072376029,0.057490585,0.065638045,0.00664631,0,0,0.454298236,0,0.070771747,0.064721313,0,0,0.08226528,0.016879337,0.007883899,0.025267439
"TW18DomesticTW005,ToaAlta,PR",Puerto Rico,3,2730.257956,NA,NA,NA,NA,0.003151268,0,0.02647065,0.131562569,0.070210248,0.037700623,0.015435483,0,0,0.602533877,0,0.041654032,0.042880161,0,0,0.025198684,0.002761657,2.29E-05,0.000378152
"TW18DomesticTW006,Jayuya,PR",Puerto Rico,1,1940.262761,NA,NA,NA,NA,0.002692902,0,0.001833465,0.064091059,0.02307874,0.009419426,0.003059595,0,0,0.647946511,0,0.063162867,0.035385873,0,0,0.010416373,0.029931315,0.108942195,0
"TW18DomesticTW007,Utuado,PR",Puerto Rico,NA,NA,NA,NA,NA,NA,0.000595876,0,0.003265859,0.05022548,0.014037466,0.003976327,0.00190222,0,0,0.774306623,0,0.060263701,0.022379731,0,0,0.012100869,0.05226521,0.004629499,0
"TW18Domestictap008,Lares,PR",Puerto Rico,NA,NA,NA,NA,NA,NA,0.005821251,0,0.000607335,0.042536387,0.01031324,0.002498096,0.001031324,0,0,0.776919311,0,0.027811371,0.010244485,0,0,0.000939651,0.120401351,0.00067609,0.000103132
CABRG001,California,11,2256.402842,NA,0.07131924,NA,0.000966389,0.00053858,0,0.138919347,0.096852786,0.049022269,0.024178819,0,0.017692937,0.520245678,0.061741932,0,0.056780117,0.033712837,0,0,0,0,0.000229183,1.15E-05
CABRG002,California,11,2256.402842,NA,0.07131924,NA,0.000966389,0.00053858,0,0.138919347,0.096852786,0.049022269,0.024178819,0,0.017692937,0.520245678,0.061741932,0,0.056780117,0.033712837,0,0,0,0,0.000229183,1.15E-05
CABRG003,California,11,2256.402842,NA,0.07131924,NA,0.000966389,0.00053858,0,0.138919347,0.096852786,0.049022269,0.024178819,0,0.017692937,0.520245678,0.061741932,0,0.056780117,0.033712837,0,0,0,0,0.000229183,1.15E-05
CABRG004,California,11,2256.402842,NA,0.07131924,NA,0.000966389,0.00053858,0,0.138919347,0.096852786,0.049022269,0.024178819,0,0.017692937,0.520245678,0.061741932,0,0.056780117,0.033712837,0,0,0,0,0.000229183,1.15E-05
CABRG005,California,11,2256.402842,NA,0.07131924,NA,0.000966389,0.00053858,0,0.138919347,0.096852786,0.049022269,0.024178819,0,0.017692937,0.520245678,0.061741932,0,0.056780117,0.033712837,0,0,0,0,0.000229183,1.15E-05
CABRG006,California,11,2256.402842,NA,0.07131924,NA,0.000966389,0.00053858,0,0.138919347,0.096852786,0.049022269,0.024178819,0,0.017692937,0.520245678,0.061741932,0,0.056780117,0.033712837,0,0,0,0,0.000229183,1.15E-05
CA391300121030007,California,11,2256.402842,NA,0.07131924,NA,0.000966389,0.00053858,0,0.138919347,0.096852786,0.049022269,0.024178819,0,0.017692937,0.520245678,0.061741932,0,0.056780117,0.033712837,0,0,0,0,0.000229183,1.15E-05
CABRG008,California,11,2256.402842,NA,0.07131924,NA,0.000966389,0.00053858,0,0.138919347,0.096852786,0.049022269,0.024178819,0,0.017692937,0.520245678,0.061741932,0,0.056780117,0.033712837,0,0,0,0,0.000229183,1.15E-05
CABRG009,California,11,2256.402842,NA,0.07131924,NA,0.000966389,0.00053858,0,0.138919347,0.096852786,0.049022269,0.024178819,0,0.017692937,0.520245678,0.061741932,0,0.056780117,0.033712837,0,0,0,0,0.000229183,1.15E-05
CABRG010,California,11,2256.402842,NA,0.07131924,NA,0.000966389,0.00053858,0,0.138919347,0.096852786,0.049022269,0.024178819,0,0.017692937,0.520245678,0.061741932,0,0.056780117,0.033712837,0,0,0,0,0.000229183,1.15E-05
CABRG011,California,11,2256.402842,NA,0.07131924,NA,0.000966389,0.00053858,0,0.138919347,0.096852786,0.049022269,0.024178819,0,0.017692937,0.520245678,0.061741932,0,0.056780117,0.033712837,0,0,0,0,0.000229183,1.15E-05
CABRG012,California,11,2256.402842,NA,0.07131924,NA,0.000966389,0.00053858,0,0.138919347,0.096852786,0.049022269,0.024178819,0,0.017692937,0.520245678,0.061741932,0,0.056780117,0.033712837,0,0,0,0,0.000229183,1.15E-05
CABRG020,California,74,3606.998046,NA,0.12425672,NA,0.001860203,0,0,0.155191348,0.332132175,0.375894691,0.127047661,3.44E-05,0,0.000836518,0.002074107,0,0.000435448,0.002394964,0,0,0,0.002956462,0,0.000893814
CABRG021,California,11,2820.165918,NA,0.1468911,NA,0.001927685,0.001340721,0,0.081222497,0.273449837,0.467751285,0.08117666,6.88E-05,0,0.004388857,0.051279723,0,0.021646346,0.016249083,0,0,0.000114592,0.001214671,2.29E-05,0
CABRG022,California,75,3455.343309,NA,0.222384019,NA,0.002167054,0,0,0.04601997,0.130439572,0.515707852,0.300241344,0.000206265,0,9.17E-05,0,0,0.000194806,0.003472124,0,0,0,0.002727279,0.000653172,0.000171887
CABRG023,California,43,3629.298426,NA,0.251152866,NA,0.002252361,0.000561499,0,0.084293551,0.155970571,0.525574185,0.095282881,0.000126051,9.17E-05,0,0.004927437,0,0.034847293,0.09231496,0,0,0,0.00230329,0.003449206,0.000160428
CABRG024,California,38,2671.249128,NA,0.102614195,NA,0.001739245,0.35974874,0,0.091673247,0.174683373,0.174339598,0.062165921,0.007288023,0,1.15E-05,0,0,0,0.016042818,0,0,0,0.003093972,5.73E-05,0.110844415
CABRG027,California,NA,NA,NA,0.055210213,NA,0.000145149,0.000595876,0,0.121833746,0.171474809,0.249259559,0.038239203,0.000435448,0,0.003162727,0.084178959,0,0.124549566,0.204305291,0,0,0,0.00108862,0.000229183,0.000607335
CABRG030,California,3,1812.676954,NA,0.052414179,NA,0.000744845,0.000171887,0,0.057524963,0.035168149,0.03461811,0.005305589,0.002704361,0,0,0,0,0,0.005133702,0,0,0.004526367,0.854875949,0,0
CABRG031,California,3,1812.676954,NA,0.052414179,NA,0.000744845,0.000171887,0,0.057524963,0.035168149,0.03461811,0.005305589,0.002704361,0,0,0,0,0,0.005133702,0,0,0.004526367,0.854875949,0,0
CABRG032,California,4,3894.848298,NA,0.05403374,NA,0.000789409,0.001283425,0,0.0529413,0.031890831,0.035580679,0.005236834,0.002062648,0,0,0,0,0,0.002612688,0,0,0.0016272,0.866850767,0,0
CABRG033,California,4,3894.848298,NA,0.05403374,NA,0.000789409,0.001283425,0,0.0529413,0.031890831,0.035580679,0.005236834,0.002062648,0,0,0,0,0,0.002612688,0,0,0.0016272,0.866850767,0,0
CABRG034,California,2,1783.013943,0.021008452,0.063232896,0.00063662,0.000910366,0.007414074,0,0.063632693,0.025634132,0.036016127,0.003139809,0.001524068,0,0,0,0,0.002864789,0.096062104,0,0,0.024132982,0.739631218,2.29E-05,9.17E-05
CABRG035,California,2,1783.013943,0.021008452,0.063232896,0.00063662,0.000910366,0.007414074,0,0.063632693,0.025634132,0.036016127,0.003139809,0.001524068,0,0,0,0,0.002864789,0.096062104,0,0,0.024132982,0.739631218,2.29E-05,9.17E-05
CABRG036,California,2,2777.454736,NA,0.000576778,NA,1.27E-06,0.008078705,0,0.060584557,0.039121558,0.035798403,0.020706695,0.000504203,0,0,0,0,0,0.005213916,0,0,0.00733386,0.822641343,0,8.02E-05
CABRG037,California,2,2777.454736,NA,0.000576778,NA,1.27E-06,0.008078705,0,0.060584557,0.039121558,0.035798403,0.020706695,0.000504203,0,0,0,0,0,0.005213916,0,0,0.00733386,0.822641343,0,8.02E-05
CABRG038,California,3,1884.712436,NA,0.010019122,NA,0.000236823,0.00053858,0,0.064022304,0.037127665,0.057536422,0.012146705,0.000446907,0,0,0,0,0,0.000607335,0,0,0.000802141,0.826686425,0,0
CABRG039,California,3,1884.712436,NA,0.010019122,NA,0.000236823,0.00053858,0,0.064022304,0.037127665,0.057536422,0.012146705,0.000446907,0,0,0,0,0,0.000607335,0,0,0.000802141,0.826686425,0,0
CABRG040,California,6,4132.508981,NA,0.044380038,NA,0.000612428,0.000492744,0,0.111784066,0.213770553,0.19670787,0.063518101,0.002154321,0,0,0,0,0.000320856,0.026619619,0,0,0.013934334,0.370039062,0.000320856,0.00027502
CABRG041,California,6,4132.508981,NA,0.044380038,NA,0.000612428,0.000492744,0,0.111784066,0.213770553,0.19670787,0.063518101,0.002154321,0,0,0,0,0.000320856,0.026619619,0,0,0.013934334,0.370039062,0.000320856,0.00027502
CABRG042,California,NA,NA,NA,0.022499416,NA,0.000338682,0.007276564,0,0.023250627,0.018666965,0.007918277,0.000343775,0.000572958,0,0,0,0,0,0,0,0,0,0.941931156,0,0
CABRG043,California,NA,NA,NA,0.022499416,NA,0.000338682,0.007276564,0,0.023250627,0.018666965,0.007918277,0.000343775,0.000572958,0,0,0,0,0,0,0,0,0,0.941931156,0,0
CABRG044,California,2,3132.997462,NA,0.016125579,NA,0.000286479,0.001604282,0,0.06352956,0.028659349,0.013636396,0.005500395,0.001077161,0,0,0,0,0,0.10331575,0,0,0.004125296,0.778580889,0,0
CABRG045,California,2,2744.330618,NA,0.013796824,NA,0.000226637,0.001650118,0,0.063094112,0.028544757,0.013865579,0.005649364,0.001340721,0,0,0,0,0,0.094778678,0,0,0.005225375,0.786075177,0,0
CA371800120280003,California,29,3188.574145,NA,0.010613725,NA,0.000154062,0.001077161,0,0.059197999,0.174614618,0.447606089,0.276681319,0.000126051,0,0,0,0,0,0.003907572,0,0,0.00747137,0.029392735,0,0
CABRG047,California,29,3188.574145,NA,0.010613725,NA,0.000154062,0.001077161,0,0.059197999,0.174614618,0.447606089,0.276681319,0.000126051,0,0,0,0,0,0.003907572,0,0,0.00747137,0.029392735,0,0
CABRG048,California,29,3188.574145,NA,0.010613725,NA,0.000154062,0.001077161,0,0.059197999,0.174614618,0.447606089,0.276681319,0.000126051,0,0,0,0,0,0.003907572,0,0,0.00747137,0.029392735,0,0
CABRG049,California,1,4347.147314,NA,0.020157928,NA,0.000351414,0.002463719,0,0.075515837,0.048392015,0.047693007,0.009350671,0.000492744,0,0,0,0,2.29E-05,0.060355374,0,0,0.003449206,0.752041484,3.44E-05,0.000160428
CA335800118130001,California,191,3346.418089,NA,0.111863007,NA,0.008390649,0.000240642,0,0.004216969,0.019721207,0.449004106,0.526009633,4.58E-05,0,0,0,0,9.17E-05,0.000114592,0,0,0.000469825,0,0,1.15E-05
CABRG051,California,191,3346.418089,NA,0.111863007,NA,0.008390649,0.000240642,0,0.004216969,0.019721207,0.449004106,0.526009633,4.58E-05,0,0,0,0,9.17E-05,0.000114592,0,0,0.000469825,0,0,1.15E-05
CA335700118090001,California,112,3320.701776,NA,0.090482768,NA,0.005286491,0.001271966,0,0.021886988,0.079732807,0.47337773,0.416219461,0.000756304,0,0,0,0,0.002979381,0.001890761,0,0,0.001673037,0,0,0.000194806
CA335700118090002,California,112,3320.701776,NA,0.090482768,NA,0.005286491,0.001271966,0,0.021886988,0.079732807,0.47337773,0.416219461,0.000756304,0,0,0,0,0.002979381,0.001890761,0,0,0.001673037,0,0,0.000194806
CA335700118090003,California,112,3320.701776,NA,0.090482768,NA,0.005286491,0.001271966,0,0.021886988,0.079732807,0.47337773,0.416219461,0.000756304,0,0,0,0,0.002979381,0.001890761,0,0,0.001673037,0,0,0.000194806
CA335700118090004,California,112,3320.701776,NA,0.090482768,NA,0.005286491,0.001271966,0,0.021886988,0.079732807,0.47337773,0.416219461,0.000756304,0,0,0,0,0.002979381,0.001890761,0,0,0.001673037,0,0,0.000194806
CABRG056,California,213,3407.600457,NA,0.110444618,NA,0.007197623,0.001249048,0,0.014942739,0.02796034,0.38351503,0.57112433,8.02E-05,0,0,0,0,0.00041253,0.000171887,0,0,0.000435448,0,0,9.17E-05
CA335900118110002,California,214,3409.015799,NA,0.110444618,NA,0.007197623,0.001249048,0,0.014942739,0.02796034,0.38351503,0.57112433,8.02E-05,0,0,0,0,0.00041253,0.000171887,0,0,0.000435448,0,0,9.17E-05
CA335900118110003,California,213,3407.702486,NA,0.110444618,NA,0.007197623,0.001249048,0,0.014942739,0.02796034,0.38351503,0.57112433,8.02E-05,0,0,0,0,0.00041253,0.000171887,0,0,0.000435448,0,0,9.17E-05
CA335900118110004,California,212,3406.274273,NA,0.110444618,NA,0.007197623,0.001249048,0,0.014942739,0.02796034,0.38351503,0.57112433,8.02E-05,0,0,0,0,0.00041253,0.000171887,0,0,0.000435448,0,0,9.17E-05
CABRG060,California,79,3904.475719,NA,0.097163456,NA,0.008354998,0.000458366,0,0.009763201,0.043659384,0.623618723,0.320122979,0,0,0,0,0,0.000309397,0.000286479,0,0,0.001730333,0,0,0
CA335600118140002,California,79,3904.475719,NA,0.097163456,NA,0.008354998,0.000458366,0,0.009763201,0.043659384,0.623618723,0.320122979,0,0,0,0,0,0.000309397,0.000286479,0,0,0.001730333,0,0,0
CA335700118120001,California,104,3820.564709,NA,0.097621822,NA,0.007401341,0.000974028,0,0.011768553,0.045217829,0.568018899,0.37305282,0,0,0,0,0,6.88E-05,0.000309397,0,0,0.000572958,0,0,4.58E-05
CABRG063,California,104,3820.564709,NA,0.097621822,NA,0.007401341,0.000974028,0,0.011768553,0.045217829,0.568018899,0.37305282,0,0,0,0,0,6.88E-05,0.000309397,0,0,0.000572958,0,0,4.58E-05
CABRG064,California,149,3638.879006,NA,0.10634606,NA,0.008048147,0.0008136,0,0.006978626,0.026252926,0.511857576,0.453438799,0,0,0,0,0,9.17E-05,0.00013751,0,0,0.000343775,0,0,4.58E-05
CABRG065,California,102,3463.338027,NA,0.09611049,NA,0.00665013,0.001271966,0,0.02199012,0.05356009,0.5040883,0.4167122,2.29E-05,0,0,0,0,0.000584417,0.000355234,0,0,0.001214671,0,0,0.000194806
CA335700118110001,California,102,3463.338027,NA,0.09611049,NA,0.00665013,0.001271966,0,0.02199012,0.05356009,0.5040883,0.4167122,2.29E-05,0,0,0,0,0.000584417,0.000355234,0,0,0.001214671,0,0,0.000194806
CA335700118110002,California,102,3463.338027,NA,0.09611049,NA,0.00665013,0.001271966,0,0.02199012,0.05356009,0.5040883,0.4167122,2.29E-05,0,0,0,0,0.000584417,0.000355234,0,0,0.001214671,0,0,0.000194806
CA335700118110003,California,102,3463.338027,NA,0.09611049,NA,0.00665013,0.001271966,0,0.02199012,0.05356009,0.5040883,0.4167122,2.29E-05,0,0,0,0,0.000584417,0.000355234,0,0,0.001214671,0,0,0.000194806
CA335700118110004,California,102,3463.338027,NA,0.09611049,NA,0.00665013,0.001271966,0,0.02199012,0.05356009,0.5040883,0.4167122,2.29E-05,0,0,0,0,0.000584417,0.000355234,0,0,0.001214671,0,0,0.000194806
CA335500118120001,California,69,3110.449145,NA,0.08174071,NA,0.006193037,0.00203973,0,0.02068378,0.07015295,0.6217967,0.2812879,0,0,0,0,0,0.000435448,0.000756304,0,0,0.002761657,0,0,0
CA335500118120002,California,69,3110.449145,NA,0.08174071,NA,0.006193037,0.00203973,0,0.02068378,0.07015295,0.6217967,0.2812879,0,0,0,0,0,0.000435448,0.000756304,0,0,0.002761657,0,0,0
TX_1_Priv,PFAS Recon,NA,NA,NA,0.04856263,NA,0.000724473,0.001054242,0,0.02100463,0.004549285,0.001558445,0.000103132,0,0.2185032,0.1158864,0.002555392,0,0.170432,0.4185457,0,0,0.01589385,0.02844162,0.001237589,0.000183347
TX_2_Priv,PFAS Recon,NA,NA,NA,NA,NA,NA,0.000401071,0,0.1053555,0.1046106,0.04701692,0.00652026,0.0016272,0.04143631,0.3551995,3.44E-05,0,0.2054397,0.1280217,0,0,0.000126051,0.00407946,9.17E-05,0
TX_3_Pub,PFAS Recon,3,2122.881033,NA,0.001232496,NA,7.00E-05,0.003093972,0,0.1017573,0.1585603,0.2291487,0.06635997,0.001317803,0.006428586,1.15E-05,0,0,0.000263561,0.3052261,0,0,0.09208578,0.03492751,5.73E-05,0.000664631
IST TX_4_Pub,PFAS Recon,10,3506.2628,NA,0.001232496,NA,7.00E-05,0.005133702,0,0.1345419,0.3291757,0.2502221,0.2195345,4.58E-05,0.03232628,0.005614986,0.002314749,0,0.000286479,0.01850654,0,0,0.002028271,2.29E-05,0.00013751,1.15E-05
TX_5_Priv,PFAS Recon,NA,NA,NA,0.000551313,NA,5.09E-06,0.04582516,0,0.03390764,0.02282664,0.01112684,0.003334614,0.001581364,0.000446907,0.002097026,9.17E-05,0,0.8732106,2.29E-05,0,0,0,0,0.004491989,0.001157375
TX_6_Pub,PFAS Recon,3,2270.713667,NA,0.009803944,NA,5.86E-05,0.009809037,0,0.09515683,0.08636766,0.2710778,0.09619961,0.0032544,0.003162727,0.000802141,0.007310941,0,0.03144392,0.02256308,0,0,0.005282671,0.3388702,0.001718873,0.02720404
TX_7_Pub,PFAS Recon,1,3871.091,NA,0.006010964,NA,0.000207538,0.000309397,0,0.03065324,0.01409476,0.003517961,0.000527121,0.000481285,0.000103132,0.3655242,0.1352066,0,0.08180691,0.06016057,0,0,0.04004975,0,0.2495575,0.01797942
TX_8_Pub,Minnesota,NA,NA,NA,0.00249173,NA,NA,0,0,0.009694446,0.002692902,0.000263561,0,6.88E-05,4.58E-05,0.01392287,0,0,0.9705676,0.000687549,0,0,0,0,0.000194806,0.001822006
MN92703700024,Minnesota,5,3300.0216,NA,NA,NA,NA,0.06319724,0,0.1705008,0.2542787,0.2393016,0.1070171,0.02459135,0.03836525,0.000217724,0.001294885,0,0.000481285,0.001386558,0,0,0.008502694,0.000297938,0.04176862,0.04873579
MN92703700025,Minnesota,2,4530.7785,NA,NA,NA,NA,0.03725372,0,0.1886521,0.2826745,0.277472,0.1254434,0.004469071,0.04580225,0.00013751,0.001867842,0,0.000126051,0.000756304,0,0,0.01102371,0.00190222,0.005821251,0.01654702
MN92705300066,Minnesota,8,3770.614875,NA,NA,NA,NA,0.023285,0,0.1492326,0.3308144,0.2629647,0.1527162,0.003059595,0.02582894,0.000378152,0.000618794,0,0.000446907,0.003013758,0,0,0.004698254,0.000194806,0.0103247,0.03248671
MN92705300068,Minnesota,5,3221.4138,NA,NA,NA,NA,0.0247174,0,0.1660088,0.3403026,0.2532817,0.1366619,0.002532473,0.02566851,0.000378152,0.000504203,0,0.000401071,0.002566851,0,0,0.004938896,0.000206265,0.01025594,0.03163873
MN92705300008,Minnesota,11,2918.337364,NA,NA,NA,NA,0.04753258,0,0.1714633,0.2900656,0.2385338,0.1312073,0.002555392,0.04598559,0.000802141,0.001524068,0,0.001065701,0.006726525,0,0,0.006944248,0.000229183,0.01315511,0.04208948
MN92703700026,Minnesota,4,2239.0265,NA,NA,NA,NA,0.1000384,0,0.07268543,0.09727677,0.08507277,0.0241559,0.008846468,0.06645165,0.005030569,0.01717727,0,0.001214671,0.01365931,0,0,0.09142115,0.3354782,0.06135232,0.0201452
MN92703700008,Minnesota,4,3300.89575,NA,NA,NA,NA,0.1034876,0,0.0741522,0.09694446,0.08328515,0.02413298,0.005786874,0.06477861,0.005534772,0.01639805,0,0.001180293,0.01096641,0,0,0.0825976,0.3746686,0.04056541,0.01549278
MN92703700027,Minnesota,4,1369.20915,NA,NA,NA,NA,0.1008979,0,0.07236457,0.1150155,0.09348379,0.02614979,0.008972519,0.067334,0.002200158,0.01521776,0,0.001260507,0.01485107,0,0,0.07306358,0.2943857,0.09222329,0.02245995
MN92703700028,Minnesota,4,1884.933,NA,NA,NA,NA,0.1056649,0,0.07257083,0.1017458,0.08786881,0.02510701,0.008972519,0.06976334,0.003655471,0.01631784,0,0.00122613,0.01325824,0,0,0.08786881,0.3146799,0.07073737,0.02048897
MN92705300070,Minnesota,7,3427.945714,NA,0.001366186,NA,2.67E-05,0.06084812,0,0.1079796,0.1947598,0.1998821,0.09911024,0.03994662,0.08397269,0.000653172,0.003357533,0,0.002245995,0.004595122,0,0,0.05846461,0.06867472,0.01438124,0.0610773
MN92705300071,Minnesota,14,3432.727071,NA,0.001366186,NA,2.67E-05,0.03367846,0,0.09883522,0.1970287,0.1988737,0.08229966,0.02176094,0.09356401,0.000607335,0.003208564,0,0.002727279,0.006600474,0,0,0.07846084,0.07330422,0.02930106,0.07964113
MN92705300016,Minnesota,19,2636.119942,NA,0.001366186,NA,2.67E-05,0.0529413,0,0.1026053,0.1983122,0.2214596,0.1334762,0.0401185,0.06257845,0.000481285,0.001890761,0,0.002051189,0.004973274,0,0,0.05608111,0.05907195,0.01537819,0.0486212
MN92705300067,Minnesota,31,2906.846429,NA,NA,NA,NA,0.06046997,0,0.08044327,0.2047637,0.3438549,0.2769449,0.006795279,0.01546986,0.000527121,0.001787628,0,0.00013751,0.001065701,0,0,0.00339191,0.000252101,0.002876248,0.001386558
MN92705300069,Minnesota,4,4201.31875,NA,NA,NA,NA,0.06122627,0,0.1593625,0.3664638,0.2715018,0.1114518,0.00190222,0.007757849,0.000217724,0.000893814,0,0,0.000996947,0,0,0.00393049,8.02E-05,0.003346074,0.01078307
MN92705300019,Minnesota,26,2971.197608,NA,NA,NA,NA,0.05213916,0,0.08606972,0.288404,0.3646991,0.1835413,0.003678389,0.006818198,3.44E-05,0.000687549,0,0,0.000343775,0,0,0.003609634,3.44E-05,0.005213916,0.004640958
MN92713900027,Minnesota,1,4976.443,NA,NA,NA,NA,0.09728823,0,0.1054472,0.1302218,0.1730905,0.05581755,0.01650118,0.09002313,0.002773116,0.01098933,0,0.003311696,0.003701307,0,0,0.07427825,0.1005426,0.07802539,0.05792603
MN92713900028,Minnesota,10,2060.6239,NA,NA,NA,NA,0.1139155,0,0.1080369,0.1223265,0.1769867,0.08173816,0.01434686,0.06218884,0.001650118,0.00936213,0,0.002704361,0.008170378,0,0,0.07048527,0.1136175,0.0595074,0.05490082
MN92713900026,Minnesota,1,4479.391,NA,NA,NA,NA,0.1046679,0,0.1071316,0.1313792,0.1738698,0.0548779,0.01420935,0.08973665,0.002967921,0.01184877,0,0.003472124,0.00311689,0,0,0.07365945,0.09296813,0.07793372,0.05816668
MN92713900010,Minnesota,10,3289.6207,NA,NA,NA,NA,0.09707051,0,0.112632,0.1269216,0.1752792,0.07668467,0.01141332,0.05784582,0.001592823,0.007391156,0,0.001718873,0.008032868,0,0,0.07681072,0.1471126,0.04503448,0.05439661
MN92703700023,Minnesota,7,2294.7358,NA,NA,NA,NA,0.07112698,0,0.1544923,0.2084764,0.2346606,0.1014135,0.002727279,0.08569157,0.003002299,0.03129495,0,0.003919031,0.00461804,0,0,0.04314372,0.0160772,0.03107723,0.008296429
MN92712300036,Minnesota,38,3225.809092,NA,NA,NA,NA,0.02248286,0,0.1129644,0.2495002,0.3136715,0.2744468,0.002383504,0.006829657,0.000194806,0.000183347,0,0,0.001008406,0,0,0.007207809,0.007310941,0.00122613,0.000699009
MN92712300016,Minnesota,30,2649.67753,NA,0.00082124,NA,1.15E-05,0.04489697,0,0.1715092,0.3071054,0.2771511,0.123736,0.001982434,0.01783045,0.000389611,0.001157375,0,1.15E-05,0.000744845,0,0,0.003151268,2.29E-05,0.02911772,0.0214057
MN92712300010,Minnesota,6,4086.450667,NA,NA,NA,NA,0.105768,0,0.1946796,0.3010779,0.2449853,0.08114228,0.00055004,0.02364024,0.005064947,0.004801386,0,6.88E-05,0.002108485,0,0,0.006577555,0.000126051,0.007391156,0.02203596
MN92716300037,Minnesota,NA,NA,NA,NA,NA,NA,0.02234535,0,0.1235985,0.1966735,0.1961464,0.04400316,0.001741792,0.02653941,0.007070299,0.02100463,0,0.001157375,0.001936597,0,0,0.1448896,0.1937514,0.004663876,0.0143927
MN92716300038,Minnesota,3,4035.237667,NA,NA,NA,NA,0.01984726,0,0.1253059,0.2016468,0.1684611,0.0296563,0.000847978,0.07563043,0.006165026,0.0398664,0,0.002967921,0.006153567,0,0,0.1240568,0.1780867,0.005718119,0.01544694
MN92716300021,Minnesota,3,4010.647667,NA,NA,NA,NA,0.02629876,0,0.1366161,0.2211502,0.2281862,0.05609257,0.001753251,0.02474032,0.004744091,0.01844924,0,0.001031324,0.002555392,0,0,0.1191981,0.1355504,0.006279617,0.01726895
